epoch,accuracy,loss,val_accuracy,val_loss
0,0.4495333433151245,1.89510178565979,0.503766655921936,1.3825702667236328
1,0.5128583312034607,1.3375202417373657,0.5404000282287598,1.2534775733947754
2,0.5368750095367432,1.2679734230041504,0.5675333142280579,1.1978719234466553
3,0.5498416423797607,1.236586093902588,0.5549333095550537,1.2238295078277588
4,0.5596083402633667,1.2153831720352173,0.5821333527565002,1.1590441465377808
5,0.5674083232879639,1.1977254152297974,0.5825999975204468,1.156996250152588
6,0.5738000273704529,1.1808884143829346,0.5749666690826416,1.1736613512039185
7,0.5804166793823242,1.1646831035614014,0.6010000109672546,1.1214308738708496
8,0.5823916792869568,1.156219244003296,0.5942333340644836,1.119239091873169
9,0.5887166857719421,1.141788125038147,0.6056333184242249,1.104657769203186
10,0.5925833582878113,1.1321115493774414,0.6107333302497864,1.0684102773666382
11,0.5950916409492493,1.1218221187591553,0.6065000295639038,1.0942299365997314
12,0.6002333164215088,1.113089680671692,0.6001666784286499,1.0993164777755737
13,0.6025083065032959,1.1061897277832031,0.6070333123207092,1.0770084857940674
14,0.6057166457176208,1.0963325500488281,0.6149333119392395,1.0900853872299194
15,0.6076333522796631,1.0902514457702637,0.6081666946411133,1.0893222093582153
16,0.6094666719436646,1.087355136871338,0.6175333261489868,1.050002098083496
17,0.6124333143234253,1.0833970308303833,0.621666669845581,1.048891305923462
18,0.613016664981842,1.0776296854019165,0.6228333115577698,1.0454198122024536
19,0.6155833601951599,1.0727862119674683,0.6291999816894531,1.0458548069000244
20,0.6177499890327454,1.0664077997207642,0.604533314704895,1.1021983623504639
21,0.6179083585739136,1.0656019449234009,0.6344333291053772,1.0132900476455688
22,0.6199583411216736,1.0609216690063477,0.6210333108901978,1.0504469871520996
23,0.6217250227928162,1.0567165613174438,0.6386333107948303,1.0111727714538574
24,0.6222166419029236,1.0530058145523071,0.625,1.0585994720458984
25,0.6249666810035706,1.051259994506836,0.6093000173568726,1.0719115734100342
26,0.6267416477203369,1.0483872890472412,0.640666663646698,1.0161248445510864
27,0.627216637134552,1.0450937747955322,0.6417666673660278,1.0136685371398926
28,0.6292499899864197,1.0407600402832031,0.6393666863441467,1.006319284439087
29,0.6291000247001648,1.0376390218734741,0.6293333172798157,1.0335649251937866
30,0.630299985408783,1.0385323762893677,0.6273333430290222,1.0407097339630127
31,0.6327916383743286,1.0330182313919067,0.6483333110809326,0.9997467398643494
32,0.631725013256073,1.031441330909729,0.6373666524887085,1.0019737482070923
33,0.6345333456993103,1.0271745920181274,0.6354333162307739,1.0231300592422485
34,0.6332583427429199,1.0270055532455444,0.6255999803543091,1.0370484590530396
35,0.6340000033378601,1.0266057252883911,0.6468666791915894,0.9886536002159119
36,0.6365916728973389,1.0209472179412842,0.6449666619300842,1.002532958984375
37,0.6365500092506409,1.019696831703186,0.6546666622161865,0.9751999974250793
38,0.6370833516120911,1.0190140008926392,0.6390666961669922,1.0195598602294922
39,0.6393833160400391,1.0162690877914429,0.6413666605949402,1.0110269784927368
40,0.6396666765213013,1.0149004459381104,0.6464999914169312,0.9968175888061523
41,0.6396083235740662,1.0139635801315308,0.6415333151817322,0.9931505918502808
42,0.6409333348274231,1.011381983757019,0.6363000273704529,1.0120502710342407
43,0.6406750082969666,1.0111868381500244,0.6473666429519653,0.9893330335617065
44,0.6422833204269409,1.0073477029800415,0.6476333141326904,0.9922735095024109
45,0.6421916484832764,1.0062766075134277,0.640999972820282,1.0048516988754272
46,0.6419249773025513,1.0043165683746338,0.6517000198364258,0.9955981373786926
47,0.6447583436965942,1.0027588605880737,0.6301666498184204,1.0489169359207153
48,0.6438416838645935,1.0017037391662598,0.649233341217041,0.985967755317688
49,0.6442083120346069,0.9993632435798645,0.6531333327293396,0.9644266963005066
50,0.6449666619300842,0.9970024824142456,0.6374666690826416,1.016218662261963
51,0.6434416770935059,0.99967360496521,0.6446999907493591,0.984256386756897
52,0.6464250087738037,0.9947882890701294,0.6452666521072388,1.007529854774475
53,0.647225022315979,0.9950836300849915,0.6533666849136353,0.969322681427002
54,0.6461750268936157,0.9932214617729187,0.6328999996185303,1.0359681844711304
55,0.6482666730880737,0.988659679889679,0.6476666927337646,0.9877001047134399
56,0.6493333578109741,0.9913991689682007,0.6611666679382324,0.9601544141769409
57,0.6496416926383972,0.9906432032585144,0.6502666473388672,0.9913747310638428
58,0.6491333246231079,0.9886050820350647,0.6522666811943054,0.9760264158248901
59,0.649358332157135,0.9864826202392578,0.6558333039283752,0.9685155749320984
60,0.650783360004425,0.9871662855148315,0.6547333598136902,0.9741438031196594
61,0.6509000062942505,0.9823376536369324,0.6482999920845032,0.9875937104225159
62,0.6501333117485046,0.9860897660255432,0.6585333347320557,0.9621837139129639
63,0.6525166630744934,0.9827761650085449,0.6535999774932861,0.9838452935218811
64,0.6517416834831238,0.9831507205963135,0.653166651725769,0.9760038256645203
65,0.6518833041191101,0.9812893867492676,0.6553999781608582,0.9815474152565002
66,0.6541666388511658,0.9788662195205688,0.6557000279426575,0.9780791401863098
67,0.654158353805542,0.9791242480278015,0.6501666903495789,0.9719613790512085
68,0.6527166962623596,0.9766460061073303,0.6654999852180481,0.9500777125358582
69,0.6523416638374329,0.9803729057312012,0.6583999991416931,0.9824190735816956
70,0.6529916524887085,0.9767355918884277,0.6599000096321106,0.9610194563865662
71,0.6548666954040527,0.9751567244529724,0.664733350276947,0.9410947561264038
72,0.6548833250999451,0.9759288430213928,0.6545666456222534,0.9770879745483398
73,0.6568583250045776,0.9725885987281799,0.6660333275794983,0.9436653852462769
74,0.6559333205223083,0.9717362523078918,0.666866660118103,0.9485291838645935
75,0.6553583145141602,0.9710848331451416,0.6607666611671448,0.9541687965393066
76,0.6566916704177856,0.9695430397987366,0.6672333478927612,0.9465893507003784
77,0.6572499871253967,0.9690856337547302,0.6526333093643188,0.9855369925498962
78,0.6574916839599609,0.9681442975997925,0.6624333262443542,0.9559155106544495
79,0.6570583581924438,0.9679011106491089,0.6481000185012817,0.9834905862808228
80,0.6568833589553833,0.9688755869865417,0.6631666421890259,0.9448467493057251
81,0.6570000052452087,0.9672924280166626,0.6586999893188477,0.9543910026550293
82,0.6596916913986206,0.9663133025169373,0.6729999780654907,0.929944634437561
83,0.658424973487854,0.9641810059547424,0.6665999889373779,0.9440667033195496
84,0.6574000120162964,0.9658721089363098,0.654033362865448,0.9878363013267517
85,0.6590583324432373,0.9623050093650818,0.6644333600997925,0.9587622880935669
86,0.6591749787330627,0.9620969891548157,0.6511666774749756,0.9877606630325317
87,0.6595083475112915,0.960890531539917,0.6534666419029236,0.9685776233673096
88,0.6608333587646484,0.9582462310791016,0.6553999781608582,0.9649984836578369
89,0.6601583361625671,0.9602933526039124,0.6625999808311462,0.9418621063232422
90,0.6616500020027161,0.9585738182067871,0.6587666869163513,0.9723227620124817
91,0.6610333323478699,0.9580649137496948,0.6690000295639038,0.9432286620140076
92,0.6611499786376953,0.9562726020812988,0.6544333100318909,0.964098334312439
93,0.6610666513442993,0.9581917524337769,0.6565666794776917,0.954825758934021
94,0.6623333096504211,0.9575963020324707,0.6651999950408936,0.9522476196289062
95,0.6622833609580994,0.9526507258415222,0.6507333517074585,1.000754714012146
96,0.6624916791915894,0.9543405771255493,0.6665666699409485,0.9447064399719238
97,0.6626166701316833,0.954792857170105,0.670366644859314,0.9368124604225159
98,0.6630083322525024,0.9534698724746704,0.6657000184059143,0.9538873434066772
99,0.6645833253860474,0.951856791973114,0.6611666679382324,0.9571949243545532
100,0.6626583337783813,0.954193115234375,0.6572666764259338,0.9665215015411377
101,0.6637250185012817,0.9500019550323486,0.6696333289146423,0.9348450303077698
102,0.665149986743927,0.9480200409889221,0.6659666895866394,0.9445078372955322
103,0.6651166677474976,0.9501501321792603,0.6675999760627747,0.9399734735488892
104,0.6631583571434021,0.9503293633460999,0.668066680431366,0.9322726130485535
105,0.6645749807357788,0.9469857215881348,0.6699666380882263,0.9362610578536987
106,0.6668416857719421,0.9465048909187317,0.6485333442687988,0.9902341365814209
107,0.6654000282287598,0.9464328289031982,0.6675999760627747,0.9395128488540649
108,0.6643583178520203,0.9453745484352112,0.6559666395187378,0.9749427437782288
109,0.6667500138282776,0.9475030303001404,0.6619333624839783,0.9579888582229614
110,0.6661750078201294,0.943721354007721,0.6542999744415283,0.9811301827430725
111,0.6663583517074585,0.9455392360687256,0.6565999984741211,0.968294084072113
112,0.666266679763794,0.9438215494155884,0.6538333296775818,0.985556960105896
113,0.6663833260536194,0.9443816542625427,0.6643333435058594,0.941672682762146
114,0.6669999957084656,0.9413875937461853,0.6658999919891357,0.9392858743667603
115,0.6681166887283325,0.942171037197113,0.6449999809265137,1.0153090953826904
116,0.6670416593551636,0.94443279504776,0.6562666893005371,0.9708870649337769
117,0.6671000123023987,0.9435073733329773,0.668666660785675,0.9369327425956726
118,0.6684166789054871,0.9401895403862,0.6574666500091553,0.971737265586853
119,0.667900025844574,0.9390624165534973,0.6685000061988831,0.9368916153907776
120,0.668833315372467,0.9390575885772705,0.6587333083152771,0.9621500372886658
121,0.668583333492279,0.9380646347999573,0.6711333394050598,0.9279274344444275
122,0.669741690158844,0.9395451545715332,0.667033314704895,0.9484502077102661
123,0.6686916947364807,0.9376224875450134,0.6675666570663452,0.9643434882164001
124,0.6694250106811523,0.9354555606842041,0.6662999987602234,0.937537670135498
125,0.6686083078384399,0.9383800625801086,0.6526666879653931,0.9809868931770325
126,0.6690750122070312,0.9363623857498169,0.6447333097457886,0.9803826808929443
127,0.6696833372116089,0.9348405599594116,0.6671333312988281,0.93799889087677
128,0.6693750023841858,0.9336930513381958,0.6727666854858398,0.9298961758613586
